Iteration, Reward 
1872,198.000000
1873,198.000000
1874,198.000000
1875,198.000000
1876,198.000000
1877,143.000000
1878,198.000000
1879,198.000000
1880,198.000000
1881,198.000000
1882,198.000000
1883,198.000000
1884,198.000000
1885,198.000000
1886,192.000000
1887,198.000000
1888,198.000000
1889,198.000000
1890,198.000000
1891,198.000000
1892,198.000000
1893,198.000000
1894,198.000000
1895,198.000000
1896,198.000000
1897,198.000000
1898,198.000000
1899,198.000000
1900,198.000000
1901,198.000000
1902,198.000000
1903,198.000000
1904,178.000000
1905,198.000000
1906,198.000000
1907,191.000000
1908,198.000000
1909,198.000000
1910,198.000000
1911,198.000000
1912,198.000000
1913,198.000000
1914,198.000000
1915,198.000000
1916,198.000000
1917,198.000000
1918,198.000000
1919,198.000000
1920,198.000000
1921,198.000000
1922,198.000000
1923,198.000000
1924,198.000000
1925,198.000000
1926,198.000000
1927,198.000000
1928,198.000000
1929,198.000000
1930,143.000000
1931,198.000000
1932,198.000000
1933,184.000000
1934,198.000000
1935,198.000000
1936,198.000000
1937,198.000000
1938,198.000000
1939,198.000000
1940,198.000000
1941,198.000000
1942,198.000000
1943,198.000000
1944,198.000000
1945,198.000000
1946,198.000000
1947,198.000000
1948,198.000000
1949,198.000000
1950,198.000000
1951,198.000000
1952,198.000000
1953,198.000000
1954,198.000000
1955,198.000000
1956,198.000000
1957,198.000000
1958,198.000000
1959,198.000000
1960,190.000000
1961,198.000000
1962,198.000000
1963,198.000000
1964,145.000000
1965,198.000000
1966,194.000000
1967,198.000000
1968,185.000000
1969,198.000000
1970,182.000000
1971,174.000000
1972,198.000000
1973,198.000000
1974,198.000000
1975,198.000000
1976,198.000000
1977,164.000000
1978,198.000000
1979,198.000000
1980,187.000000
1981,198.000000
1982,192.000000
1983,190.000000
1984,177.000000
1985,198.000000
1986,189.000000
1987,136.000000
1988,198.000000
1989,198.000000
1990,173.000000
1991,152.000000
1992,155.000000
1993,181.000000
1994,188.000000
1995,189.000000
1996,179.000000
1997,165.000000
1998,194.000000
1999,157.000000
2000,177.000000
2001,161.000000
2002,195.000000
2003,163.000000
2004,128.000000
2005,153.000000
2006,198.000000
2007,136.000000
2008,140.000000
2009,156.000000
2010,181.000000
2011,198.000000
2012,159.000000
2013,197.000000
2014,162.000000
2015,198.000000
2016,198.000000
2017,182.000000
2018,170.000000
2019,198.000000
2020,198.000000
2021,176.000000
2022,182.000000
2023,157.000000
2024,149.000000
2025,167.000000
2026,198.000000
2027,198.000000
2028,198.000000
2029,198.000000
2030,198.000000
2031,198.000000
2032,198.000000
2033,198.000000
2034,198.000000
2035,194.000000
2036,177.000000
2037,198.000000
2038,189.000000
2039,184.000000
2040,170.000000
2041,198.000000
2042,197.000000
2043,198.000000
2044,197.000000
2045,198.000000
2046,198.000000
2047,176.000000
2048,198.000000
2049,198.000000
2050,189.000000
2051,154.000000
2052,198.000000
2053,198.000000
2054,198.000000
2055,198.000000
2056,171.000000
2057,198.000000
2058,198.000000
2059,198.000000
2060,198.000000
2061,198.000000
2062,180.000000
2063,198.000000
2064,145.000000
2065,198.000000
2066,198.000000
2067,198.000000
2068,198.000000
2069,182.000000
2070,198.000000
2071,198.000000
2072,191.000000
2073,191.000000
2074,170.000000
2075,181.000000
2076,198.000000
2077,198.000000
2078,145.000000
2079,198.000000
2080,198.000000
2081,198.000000
2082,198.000000
2083,180.000000
2084,168.000000
2085,198.000000
2086,185.000000
2087,180.000000
2088,198.000000
2089,196.000000
2090,161.000000
2091,189.000000
2092,172.000000
2093,141.000000
2094,173.000000
2095,165.000000
2096,198.000000
2097,187.000000
2098,198.000000
2099,196.000000
2100,195.000000
2101,198.000000
2102,196.000000
2103,198.000000
2104,198.000000
2105,198.000000
2106,198.000000
2107,170.000000
2108,194.000000
2109,197.000000
2110,137.000000
2111,148.000000
2112,151.000000
2113,156.000000
2114,140.000000
2115,159.000000
2116,186.000000
2117,137.000000
2118,198.000000
2119,198.000000
2120,198.000000
2121,198.000000
2122,177.000000
2123,182.000000
2124,198.000000
2125,117.000000
2126,124.000000
2127,157.000000
2128,179.000000
2129,198.000000
2130,157.000000
2131,153.000000
2132,128.000000
2133,136.000000
2134,185.000000
2135,198.000000
2136,164.000000
2137,182.000000
2138,149.000000
2139,148.000000
2140,198.000000
2141,171.000000
2142,143.000000
2143,154.000000
2144,157.000000
2145,148.000000
2146,160.000000
2147,198.000000
2148,161.000000
2149,198.000000
2150,198.000000
2151,194.000000
2152,137.000000
2153,198.000000
2154,178.000000
2155,148.000000
2156,168.000000
2157,166.000000
2158,141.000000
2159,175.000000
2160,153.000000
2161,198.000000
2162,198.000000
2163,163.000000
2164,194.000000
2165,167.000000
2166,171.000000
2167,179.000000
2168,154.000000
2169,158.000000
2170,173.000000
2171,157.000000
2172,198.000000
2173,159.000000
2174,155.000000
2175,166.000000
2176,171.000000
2177,171.000000
2178,159.000000
2179,166.000000
2180,141.000000
2181,130.000000
2182,183.000000
2183,147.000000
2184,146.000000
2185,198.000000
2186,198.000000
2187,141.000000
2188,191.000000
2189,198.000000
2190,198.000000
2191,157.000000
2192,198.000000
2193,164.000000
2194,198.000000
2195,181.000000
2196,198.000000
2197,198.000000
2198,198.000000
2199,166.000000
2200,188.000000
2201,198.000000
2202,170.000000
2203,198.000000
2204,198.000000
2205,198.000000
2206,158.000000
2207,198.000000
2208,193.000000
2209,177.000000
2210,173.000000
2211,198.000000
2212,145.000000
2213,190.000000
2214,124.000000
2215,193.000000
2216,198.000000
2217,186.000000
2218,165.000000
2219,198.000000
2220,198.000000
2221,198.000000
2222,153.000000
2223,198.000000
2224,198.000000
2225,166.000000
2226,198.000000
2227,170.000000
2228,172.000000
2229,179.000000
2230,167.000000
2231,158.000000
2232,193.000000
2233,173.000000
2234,179.000000
2235,198.000000
2236,153.000000
2237,132.000000
2238,177.000000
2239,198.000000
2240,138.000000
2241,187.000000
2242,183.000000
2243,182.000000
2244,198.000000
2245,145.000000
2246,135.000000
2247,135.000000
2248,198.000000
2249,127.000000
2250,175.000000
2251,198.000000
2252,185.000000
2253,174.000000
2254,197.000000
2255,164.000000
2256,160.000000
2257,159.000000
2258,198.000000
2259,165.000000
2260,160.000000
2261,174.000000
2262,172.000000
2263,184.000000
2264,186.000000
2265,183.000000
2266,183.000000
2267,144.000000
2268,126.000000
2269,188.000000
2270,148.000000
2271,198.000000
2272,197.000000
2273,162.000000
2274,171.000000
2275,198.000000
2276,154.000000
2277,120.000000
2278,189.000000
2279,151.000000
2280,198.000000
2281,198.000000
2282,198.000000
2283,198.000000
2284,198.000000
2285,198.000000
2286,198.000000
2287,160.000000
2288,160.000000
2289,198.000000
2290,161.000000
2291,198.000000
2292,132.000000
2293,181.000000
2294,161.000000
2295,154.000000
2296,185.000000
2297,198.000000
2298,133.000000
2299,167.000000
2300,160.000000
2301,198.000000
2302,142.000000
2303,176.000000
2304,198.000000
2305,151.000000
2306,146.000000
2307,176.000000
2308,170.000000
2309,126.000000
2310,198.000000
2311,148.000000
2312,135.000000
2313,198.000000
2314,198.000000
2315,166.000000
2316,175.000000
2317,198.000000
2318,176.000000
2319,198.000000
2320,198.000000
2321,198.000000
2322,193.000000
2323,198.000000
2324,170.000000
2325,198.000000
2326,198.000000
2327,198.000000
2328,198.000000
2329,187.000000
2330,198.000000
2331,198.000000
2332,198.000000
2333,198.000000
2334,198.000000
2335,186.000000
2336,198.000000
2337,198.000000
2338,198.000000
2339,198.000000
2340,198.000000
2341,198.000000
2342,198.000000
2343,198.000000
2344,198.000000
2345,198.000000
2346,198.000000
2347,198.000000
2348,198.000000
2349,198.000000
2350,198.000000
2351,198.000000
2352,198.000000
2353,198.000000
2354,198.000000
2355,198.000000
2356,190.000000
2357,170.000000
2358,198.000000
2359,198.000000
2360,198.000000
2361,198.000000
2362,167.000000
2363,158.000000
2364,179.000000
2365,198.000000
2366,184.000000
2367,198.000000
2368,198.000000
2369,198.000000
2370,198.000000
2371,198.000000
2372,198.000000
2373,198.000000
2374,198.000000
2375,198.000000
2376,198.000000
2377,198.000000
2378,198.000000
2379,198.000000
2380,198.000000
2381,198.000000
2382,198.000000
2383,198.000000
2384,198.000000
2385,198.000000
2386,198.000000
2387,198.000000
2388,198.000000
2389,198.000000
2390,198.000000
2391,198.000000
2392,198.000000
2393,198.000000
2394,198.000000
2395,198.000000
2396,198.000000
2397,198.000000
2398,198.000000
2399,198.000000
2400,198.000000
2401,198.000000
2402,198.000000
2403,198.000000
2404,198.000000
2405,198.000000
2406,198.000000
2407,191.000000
2408,198.000000
2409,198.000000
2410,198.000000
2411,198.000000
2412,181.000000
2413,198.000000
2414,198.000000
2415,198.000000
2416,198.000000
2417,198.000000
2418,194.000000
2419,198.000000
2420,198.000000
2421,198.000000
2422,198.000000
2423,198.000000
2424,198.000000
2425,198.000000
2426,198.000000
2427,198.000000
2428,198.000000
2429,177.000000
2430,198.000000
2431,185.000000
2432,198.000000
2433,198.000000
2434,198.000000
2435,198.000000
2436,190.000000
2437,198.000000
2438,198.000000
2439,178.000000
2440,198.000000
2441,198.000000
2442,191.000000
2443,198.000000
2444,148.000000
2445,178.000000
2446,161.000000
2447,198.000000
2448,142.000000
2449,178.000000
2450,125.000000
2451,198.000000
2452,198.000000
2453,180.000000
2454,198.000000
2455,198.000000
2456,198.000000
2457,174.000000
2458,198.000000
2459,198.000000
2460,184.000000
2461,198.000000
2462,198.000000
2463,198.000000
2464,192.000000
2465,198.000000
2466,179.000000
2467,198.000000
2468,198.000000
2469,198.000000
2470,198.000000
2471,160.000000
2472,198.000000
2473,198.000000
2474,198.000000
2475,198.000000
2476,198.000000
2477,198.000000
2478,198.000000
2479,198.000000
2480,188.000000
2481,174.000000
2482,179.000000
2483,167.000000
2484,198.000000
2485,198.000000
2486,190.000000
2487,198.000000
2488,172.000000
2489,195.000000
2490,198.000000
2491,198.000000
2492,186.000000
2493,198.000000
2494,198.000000
2495,198.000000
2496,183.000000
2497,198.000000
2498,139.000000
2499,175.000000
2500,198.000000
2501,174.000000
2502,168.000000
2503,134.000000
2504,178.000000
2505,175.000000
2506,198.000000
2507,172.000000
2508,198.000000
2509,196.000000
2510,167.000000
2511,176.000000
2512,180.000000
2513,197.000000
2514,198.000000
2515,198.000000
2516,198.000000
2517,198.000000
2518,198.000000
2519,198.000000
2520,186.000000
2521,145.000000
2522,193.000000
2523,156.000000
2524,170.000000
2525,165.000000
2526,133.000000
2527,143.000000
2528,163.000000
2529,176.000000
2530,151.000000
2531,196.000000
2532,164.000000
2533,198.000000
2534,162.000000
2535,168.000000
2536,156.000000
2537,149.000000
2538,198.000000
2539,197.000000
2540,161.000000
2541,198.000000
2542,156.000000
2543,190.000000
2544,198.000000
2545,172.000000
2546,166.000000
2547,169.000000
2548,172.000000
2549,198.000000
2550,180.000000
2551,146.000000
2552,186.000000
2553,177.000000
2554,198.000000
2555,185.000000
2556,198.000000
2557,198.000000
2558,186.000000
2559,198.000000
2560,154.000000
2561,198.000000
2562,122.000000
2563,198.000000
2564,139.000000
2565,162.000000
2566,163.000000
2567,148.000000
2568,164.000000
2569,195.000000
2570,157.000000
2571,157.000000
2572,198.000000
2573,141.000000
2574,130.000000
2575,197.000000
2576,151.000000
2577,187.000000
2578,118.000000
2579,175.000000
2580,162.000000
2581,151.000000
2582,132.000000
2583,150.000000
2584,120.000000
2585,123.000000
2586,150.000000
2587,149.000000
2588,138.000000
2589,127.000000
2590,177.000000
2591,136.000000
2592,125.000000
2593,196.000000
2594,124.000000
2595,149.000000
2596,198.000000
2597,130.000000
2598,156.000000
2599,177.000000
2600,151.000000
2601,151.000000
2602,133.000000
2603,125.000000
2604,165.000000
2605,198.000000
2606,187.000000
2607,168.000000
2608,163.000000
2609,198.000000
2610,198.000000
2611,171.000000
2612,136.000000
2613,192.000000
2614,162.000000
2615,19.000000
2616,163.000000
2617,154.000000
2618,176.000000
2619,144.000000
2620,122.000000
2621,198.000000
2622,161.000000
2623,198.000000
2624,180.000000
2625,147.000000
2626,165.000000
2627,194.000000
2628,145.000000
2629,129.000000
2630,152.000000
2631,164.000000
2632,126.000000
2633,182.000000
2634,166.000000
2635,140.000000
2636,127.000000
2637,161.000000
2638,125.000000
2639,137.000000
2640,147.000000
2641,129.000000
2642,104.000000
2643,123.000000
2644,113.000000
2645,140.000000
2646,149.000000
2647,136.000000
2648,133.000000
2649,135.000000
2650,178.000000
2651,161.000000
2652,170.000000
2653,198.000000
2654,171.000000
2655,151.000000
2656,137.000000
2657,142.000000
2658,198.000000
2659,157.000000
2660,190.000000
2661,139.000000
2662,188.000000
2663,137.000000
2664,158.000000
2665,198.000000
2666,198.000000
2667,156.000000
2668,198.000000
2669,143.000000
2670,198.000000
2671,175.000000
2672,147.000000
2673,165.000000
2674,198.000000
2675,191.000000
2676,191.000000
2677,198.000000
2678,152.000000
2679,198.000000
2680,151.000000
2681,198.000000
2682,180.000000
2683,191.000000
2684,190.000000
2685,198.000000
2686,179.000000
2687,185.000000
2688,198.000000
2689,198.000000
2690,179.000000
2691,198.000000
2692,183.000000
2693,188.000000
2694,174.000000
2695,188.000000
2696,198.000000
2697,198.000000
2698,198.000000
2699,180.000000
2700,147.000000
2701,198.000000
2702,198.000000
2703,198.000000
2704,198.000000
2705,194.000000
2706,191.000000
2707,186.000000
2708,198.000000
2709,198.000000
2710,198.000000
2711,189.000000
2712,198.000000
2713,171.000000
2714,193.000000
2715,191.000000
2716,198.000000
2717,196.000000
2718,178.000000
2719,189.000000
2720,193.000000
2721,159.000000
2722,185.000000
2723,192.000000
2724,198.000000
2725,198.000000
2726,166.000000
2727,177.000000
2728,172.000000
2729,193.000000
2730,198.000000
2731,198.000000
2732,198.000000
2733,198.000000
2734,198.000000
2735,134.000000
2736,179.000000
2737,198.000000
2738,198.000000
2739,166.000000
2740,185.000000
2741,198.000000
2742,163.000000
2743,189.000000
2744,160.000000
2745,173.000000
2746,198.000000
2747,198.000000
2748,198.000000
2749,150.000000
2750,186.000000
2751,181.000000
2752,169.000000
2753,161.000000
2754,198.000000
2755,144.000000
2756,146.000000
2757,189.000000
2758,157.000000
2759,198.000000
2760,196.000000
2761,134.000000
2762,198.000000
2763,198.000000
2764,198.000000
2765,174.000000
2766,167.000000
2767,179.000000
2768,156.000000
2769,198.000000
2770,185.000000
2771,198.000000
2772,138.000000
2773,171.000000
2774,168.000000
2775,180.000000
2776,198.000000
2777,189.000000
2778,184.000000
2779,165.000000
2780,146.000000
2781,160.000000
2782,189.000000
2783,174.000000
2784,136.000000
2785,165.000000
2786,198.000000
2787,161.000000
2788,149.000000
2789,163.000000
2790,180.000000
2791,197.000000
2792,198.000000
2793,166.000000
2794,159.000000
2795,32.000000
2796,162.000000
2797,198.000000
2798,174.000000
2799,160.000000
2800,163.000000
2801,188.000000
2802,144.000000
2803,157.000000
2804,182.000000
2805,198.000000
2806,188.000000
2807,173.000000
2808,161.000000
2809,198.000000
2810,198.000000
2811,198.000000
2812,181.000000
2813,170.000000
2814,195.000000
2815,198.000000
2816,198.000000
2817,198.000000
2818,198.000000
2819,198.000000
2820,166.000000
2821,198.000000
2822,198.000000
2823,170.000000
2824,198.000000
2825,198.000000
2826,198.000000
2827,198.000000
2828,172.000000
2829,180.000000
2830,194.000000
2831,168.000000
2832,156.000000
2833,198.000000
2834,198.000000
2835,198.000000
2836,198.000000
2837,181.000000
2838,198.000000
2839,163.000000
2840,185.000000
2841,182.000000
2842,180.000000
2843,177.000000
2844,193.000000
2845,198.000000
2846,198.000000
2847,170.000000
2848,198.000000
2849,159.000000
2850,198.000000
2851,196.000000
2852,180.000000
2853,174.000000
2854,180.000000
2855,153.000000
2856,185.000000
2857,197.000000
2858,198.000000
2859,184.000000
2860,198.000000
2861,183.000000
2862,183.000000
2863,198.000000
2864,198.000000
2865,198.000000
2866,198.000000
2867,167.000000
2868,140.000000
2869,142.000000
2870,138.000000
2871,198.000000
2872,198.000000
2873,167.000000
2874,168.000000
2875,189.000000
2876,183.000000
2877,183.000000
2878,145.000000
2879,198.000000
2880,165.000000
2881,198.000000
2882,198.000000
2883,192.000000
2884,198.000000
2885,198.000000
2886,198.000000
2887,197.000000
2888,198.000000
2889,169.000000
2890,189.000000
2891,158.000000
2892,198.000000
2893,185.000000
2894,198.000000
2895,198.000000
2896,198.000000
2897,180.000000
2898,192.000000
2899,198.000000
2900,179.000000
2901,198.000000
2902,172.000000
2903,198.000000
2904,166.000000
2905,137.000000
2906,169.000000
2907,163.000000
2908,195.000000
2909,170.000000
2910,159.000000
2911,179.000000
2912,196.000000
2913,154.000000
2914,164.000000
2915,122.000000
2916,178.000000
2917,198.000000
2918,180.000000
2919,194.000000
2920,198.000000
2921,194.000000
2922,168.000000
2923,192.000000
2924,169.000000
2925,198.000000
2926,164.000000
2927,198.000000
2928,181.000000
2929,175.000000
2930,149.000000
2931,173.000000
2932,152.000000
2933,190.000000
2934,182.000000
2935,186.000000
2936,140.000000
2937,158.000000
2938,161.000000
2939,163.000000
2940,196.000000
2941,153.000000
2942,195.000000
2943,168.000000
2944,147.000000
2945,198.000000
2946,171.000000
2947,185.000000
2948,173.000000
2949,196.000000
2950,191.000000
2951,198.000000
2952,198.000000
2953,193.000000
2954,170.000000
2955,143.000000
2956,175.000000
2957,165.000000
2958,198.000000
2959,134.000000
2960,198.000000
2961,174.000000
2962,166.000000
2963,158.000000
2964,143.000000
2965,170.000000
2966,190.000000
2967,180.000000
2968,150.000000
2969,198.000000
2970,196.000000
2971,164.000000
2972,189.000000
2973,198.000000
2974,186.000000
2975,198.000000
2976,183.000000
2977,175.000000
2978,198.000000
2979,198.000000
2980,198.000000
2981,166.000000
2982,198.000000
2983,198.000000
2984,198.000000
2985,198.000000
2986,198.000000
2987,197.000000
2988,169.000000
2989,198.000000
2990,198.000000
2991,189.000000
2992,198.000000
2993,198.000000
2994,198.000000
2995,189.000000
2996,163.000000
2997,198.000000
2998,169.000000
2999,198.000000
3000,198.000000
3001,184.000000
3002,198.000000
3003,198.000000
3004,173.000000
3005,178.000000
3006,198.000000
3007,198.000000
3008,198.000000
3009,198.000000
3010,198.000000
3011,198.000000
3012,198.000000
3013,131.000000
3014,198.000000
3015,195.000000
3016,183.000000
3017,188.000000
3018,196.000000
3019,198.000000
3020,141.000000
3021,183.000000
3022,198.000000
3023,198.000000
3024,198.000000
3025,176.000000
3026,198.000000
3027,182.000000
3028,198.000000
3029,198.000000
3030,198.000000
3031,181.000000
3032,198.000000
3033,198.000000
3034,198.000000
3035,180.000000
3036,198.000000
3037,198.000000
3038,198.000000
3039,198.000000
3040,149.000000
3041,198.000000
3042,198.000000
3043,162.000000
3044,198.000000
3045,198.000000
3046,198.000000
3047,198.000000
3048,185.000000
3049,195.000000
3050,198.000000
3051,155.000000
3052,176.000000
3053,154.000000
3054,198.000000
3055,198.000000
3056,184.000000
3057,198.000000
3058,196.000000
3059,198.000000
3060,198.000000
3061,198.000000
3062,183.000000
3063,195.000000
3064,198.000000
3065,198.000000
3066,198.000000
3067,198.000000
3068,193.000000
3069,198.000000
3070,198.000000
3071,198.000000
3072,198.000000
3073,198.000000
3074,180.000000
3075,198.000000
3076,198.000000
3077,198.000000
3078,198.000000
3079,198.000000
3080,175.000000
3081,179.000000
3082,198.000000
3083,197.000000
3084,196.000000
3085,198.000000
3086,198.000000
3087,198.000000
3088,198.000000
3089,198.000000
3090,198.000000
3091,198.000000
3092,198.000000
3093,198.000000
3094,197.000000
3095,198.000000
3096,198.000000
3097,198.000000
3098,180.000000
3099,198.000000
3100,198.000000
3101,197.000000
3102,197.000000
3103,198.000000
3104,198.000000
3105,198.000000
3106,166.000000
3107,165.000000
3108,198.000000
3109,198.000000
3110,168.000000
3111,189.000000
3112,182.000000
3113,149.000000
3114,198.000000
3115,198.000000
3116,186.000000
3117,198.000000
3118,198.000000
3119,198.000000
3120,198.000000
3121,198.000000
3122,164.000000
3123,198.000000
3124,198.000000
3125,198.000000
3126,198.000000
3127,198.000000
3128,168.000000
3129,193.000000
3130,198.000000
3131,198.000000
3132,198.000000
3133,198.000000
3134,198.000000
3135,198.000000
3136,198.000000
3137,198.000000
3138,198.000000
3139,198.000000
3140,198.000000
3141,198.000000
3142,198.000000
3143,198.000000
3144,198.000000
3145,198.000000
3146,198.000000
3147,198.000000
3148,198.000000
3149,198.000000
3150,198.000000
3151,198.000000
3152,198.000000
3153,198.000000
3154,198.000000
3155,198.000000
3156,198.000000
3157,198.000000
3158,198.000000
3159,198.000000
3160,198.000000
3161,198.000000
3162,198.000000
3163,198.000000
3164,198.000000
3165,198.000000
3166,198.000000
3167,198.000000
3168,198.000000
3169,198.000000
3170,198.000000
3171,198.000000
3172,198.000000
3173,198.000000
3174,198.000000
3175,198.000000
3176,198.000000
3177,198.000000
3178,198.000000
3179,198.000000
3180,198.000000
3181,198.000000
3182,198.000000
3183,198.000000
3184,198.000000
3185,198.000000
3186,198.000000
3187,198.000000
3188,198.000000
3189,198.000000
3190,198.000000
3191,179.000000
3192,198.000000
3193,198.000000
3194,198.000000
3195,198.000000
3196,198.000000
3197,198.000000
3198,198.000000
3199,198.000000
3200,198.000000
3201,198.000000
3202,198.000000
3203,198.000000
3204,198.000000
3205,198.000000
3206,198.000000
3207,198.000000
3208,198.000000
3209,198.000000
3210,198.000000
3211,198.000000
3212,198.000000
3213,198.000000
3214,198.000000
3215,198.000000
3216,198.000000
3217,198.000000
3218,198.000000
3219,198.000000
3220,198.000000
3221,198.000000
3222,198.000000
3223,198.000000
3224,198.000000
3225,198.000000
3226,198.000000
3227,198.000000
3228,198.000000
3229,198.000000
3230,198.000000
3231,198.000000
3232,198.000000
3233,198.000000
3234,198.000000
3235,198.000000
3236,198.000000
3237,198.000000
3238,198.000000
3239,198.000000
3240,198.000000
3241,198.000000
3242,198.000000
3243,198.000000
3244,198.000000
3245,198.000000
3246,198.000000
3247,198.000000
3248,198.000000
3249,198.000000
3250,198.000000
3251,198.000000
3252,198.000000
3253,198.000000
3254,198.000000
3255,198.000000
3256,198.000000
3257,198.000000
3258,198.000000
3259,198.000000
3260,198.000000
3261,198.000000
3262,198.000000
3263,198.000000
3264,198.000000
3265,198.000000
3266,198.000000
3267,198.000000
3268,198.000000
3269,198.000000
3270,198.000000
3271,198.000000
3272,198.000000
3273,198.000000
3274,198.000000
3275,198.000000
3276,198.000000
3277,198.000000
3278,198.000000
3279,198.000000
3280,198.000000
3281,198.000000
3282,198.000000
3283,198.000000
3284,198.000000
3285,198.000000
3286,198.000000
3287,198.000000
3288,198.000000
3289,198.000000
3290,198.000000
3291,198.000000
